"ListingKey","ListingNumber","ListingCreationDate","CreditGrade","Term","LoanStatus","ClosedDate","BorrowerAPR","BorrowerRate","LenderYield","EstimatedEffectiveYield","EstimatedLoss","EstimatedReturn","ProsperRating (numeric)","ProsperRating (Alpha)","ProsperScore","ListingCategory (numeric)","BorrowerState","Occupation","EmploymentStatus","EmploymentStatusDuration","IsBorrowerHomeowner","CurrentlyInGroup","GroupKey","DateCreditPulled","CreditScoreRangeLower","CreditScoreRangeUpper","FirstRecordedCreditLine","CurrentCreditLines","OpenCreditLines","TotalCreditLinespast7years","OpenRevolvingAccounts","OpenRevolvingMonthlyPayment","InquiriesLast6Months","TotalInquiries","CurrentDelinquencies","AmountDelinquent","DelinquenciesLast7Years","PublicRecordsLast10Years","PublicRecordsLast12Months","RevolvingCreditBalance","BankcardUtilization","AvailableBankcardCredit","TotalTrades","TradesNeverDelinquent (percentage)","TradesOpenedLast6Months","DebtToIncomeRatio","IncomeRange","IncomeVerifiable","StatedMonthlyIncome","LoanKey","TotalProsperLoans","TotalProsperPaymentsBilled","OnTimeProsperPayments","ProsperPaymentsLessThanOneMonthLate","ProsperPaymentsOneMonthPlusLate","ProsperPrincipalBorrowed","ProsperPrincipalOutstanding","ScorexChangeAtTimeOfListing","LoanCurrentDaysDelinquent","LoanFirstDefaultedCycleNumber","LoanMonthsSinceOrigination","LoanNumber","LoanOriginalAmount","LoanOriginationDate","LoanOriginationQuarter","MemberKey","MonthlyLoanPayment","LP_CustomerPayments","LP_CustomerPrincipalPayments","LP_InterestandFees","LP_ServiceFees","LP_CollectionFees","LP_GrossPrincipalLoss","LP_NetPrincipalLoss","LP_NonPrincipalRecoverypayments","PercentFunded","Recommendations","InvestmentFromFriendsCount","InvestmentFromFriendsAmount","Investors"
"45C8355717032471171C0DA","631267","2012-08-29 11:45:28.977000000","","36","Completed","2012-09-07 00:00:00",".330510",".290900",".280900",".268100",".142500",".125600","2","E","6.000000","1","NJ","Other","Employed","4","False","False","","2012-08-29 07:50:03","680","699","1984-02-14 00:00:00","22","15","52","14","1903.000000","0","5.000000","0",".000000","3","0","0","57758.000000",".570000","41119.000000","49.000000",".930000",".000000","1.890000","$1-24,999","True","1666.666667","5C2A3659771528051050943","","","","","","","","","0","","19","73206","2500","2012-08-31 00:00:00","Q3 2012","F44D3555950467669DC141F","104.890000","2513.950000","2500.000000","13.950000","-.480000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","6"
"45D834186203067587EA7E0","318033","2008-04-25 08:34:27.597000000","B","36","Completed","2011-05-05 00:00:00",".122710",".108700",".098700","","","","","","","1","WA","Other","Full-time","20","False","False","","2008-04-21 12:00:39.620000000","700","719","1990-01-01 00:00:00","4","4","28","3","75.000000","1","4.000000","0",".000000","7","1","0","674.000000",".200000","2551.000000","20.000000",".750000",".000000",".120000","$25,000-49,999","True","3583.333333","8B1F34202723189371FCFFF","","","","","","","","","0","","70","30530","2500","2008-05-05 00:00:00","Q2 2008","D0BC34178843025312792FF","80.620000","2941.910000","2500.030000","441.880000","-40.660000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","122"
"45E635920357007412F3FC8","955923","2013-10-03 18:35:14.417000000","","36","Current","",".144090",".115900",".105900",".102080",".032400",".069680","6","A","3.000000","1","NE","Laborer","Employed","62","False","False","","2013-10-03 18:35:16","720","739","2000-12-24 00:00:00","8","6","23","6","205.000000","5","10.000000","0",".000000","0","0","0","5517.000000",".460000","6243.000000","22.000000","1.000000","2.000000",".280000","$50,000-74,999","True","4916.666667","03BB36958338368033266C3","","","","","","","","","0","","5","105540","15000","2013-10-16 00:00:00","Q4 2013","22AB3694111067820CE40B5","495.280000","1976.357000","1415.920000","560.437000","-48.760000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"45F33587466842667C8DA28","887442","2013-09-04 17:09:59.670000000","","36","Current","",".214340",".177400",".167400",".157100",".064900",".092200","4","C","4.000000","1","VA","Other","Employed","80","True","False","","2013-09-04 17:09:48","700","719","1996-07-11 00:00:00","10","9","36","8","489.000000","0","6.000000","0",".000000","0","0","0","21051.000000",".660000","10549.000000","35.000000","1.000000",".000000",".350000","$25,000-49,999","True","3347.083333","F7E6369352545190173069F","","","","","","","","","0","","6","101575","10000","2013-09-11 00:00:00","Q3 2013","29A4358914517430695820F","360.220000","1801.100000","1089.760000","711.340000","-40.100000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","32"
"45F434167632757354F27A9","298900","2008-03-25 08:47:38.703000000","E","36","Completed","2011-04-03 00:00:00",".200000",".200000",".190000","","","","","","","1","DC","Other","Full-time","21","False","False","","2008-03-20 08:26:36.487000000","580","599","1996-08-12 00:00:00","5","5","12","3","15.000000","0","1.000000","0",".000000","8","0","0","1492.000000",".370000","2514.000000","7.000000",".750000","2.000000",".280000","$25,000-49,999","True","2916.666667","88543416325465487243794","","","","","","","","","0","","71","29258","1500","2008-04-03 00:00:00","Q2 2008","FA3934058791791361713B6","21.430000","1876.860000","1365.270000","511.590000","-24.600000","-18.960000",".000000",".000000",".000000","1.000000","0","0",".000000","34"
"45FC3384909492069F063BC","118031","2007-04-02 08:13:29.197000000","B","36","Completed","2010-04-18 00:00:00",".137050",".130000",".120000","","","","","","","0","IL","Other","Full-time","15","False","False","","2007-03-19 13:09:30.110000000","680","699","2000-10-18 00:00:00","11","9","15","5","195.000000","1","3.000000","0",".000000","0","0","0","6099.000000",".620000","3583.000000","11.000000",".630000",".000000",".290000","$25,000-49,999","True","3666.666667","0578338735181633520F7BA","","","","","","","","","0","","83","12987","10000","2007-04-18 00:00:00","Q2 2007","A64B3382238275563B1E2BA","331.090000","12135.690000","10000.000000","2135.690000","-164.280000",".000000",".000000",".000000",".000000","1.000000","1","0",".000000","282"
"07FB35970598962377DCEA7","1079885","2013-12-15 12:25:42.193000000","","36","Current","",".126910",".099000",".089000",".086190",".027400",".058790","6","A","11.000000","1","NJ","Analyst","Employed","21","True","False","","2013-12-15 12:25:44","740","759","2000-03-09 00:00:00","20","20","38","16","885.000000","0","1.000000","0",".000000","0","0","0","46429.000000",".340000","86307.000000","36.000000","1.000000","1.000000",".220000","$100,000+","True","15000.000000","A3AF3700788530711C9356E","","","","","","","","","0","","3","121842","30000","2013-12-19 00:00:00","Q4 2013","0D0B3699945473890DD1FF0","966.610000","1933.220000","1434.730000","498.490000","-50.350000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","564"
"08033527874827419A0CBFD","530332","2011-09-30 09:00:14.257000000","","36","Completed","2013-03-26 00:00:00",".348870",".312500",".302500",".284800",".170000",".114800","1","HR","1.000000","3","MO","Other","Self-employed","46","False","False","","2011-09-20 08:42:40","640","659","1992-03-10 00:00:00","9","9","30","9","177.000000","2","17.000000","0",".000000","0","1","0","4439.000000",".830000","879.000000","22.000000",".900000","1.000000","","$25,000-49,999","False","3500.000000","E2BF36325696373875126D5","1","22","4","17","1","3000.000000",".060000","17","0","","29","54195","4000","2011-10-06 00:00:00","Q4 2011","277C338294355884983381A","172.560000","5477.360000","4000.000000","1477.360000","-47.300000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","88"
"08183405879477327A811EC","236607","2007-11-24 09:06:39.860000000","B","36","Chargedoff","2008-08-29 00:00:00",".197300",".190000",".180000","","","","","","","0","","Realtor","Full-time","36","True","False","","2007-11-20 21:19:49.187000000","680","699","1999-10-12 00:00:00","12","11","29","2","45.000000","2","14.000000","0",".000000","17","2","0","380.000000",".250000","1120.000000","19.000000",".840000","2.000000",".130000","$100,000+","True","11666.666667","574E3405577552417B3810C","","","","","","","","","2140","9","76","22119","20000","2007-11-30 00:00:00","Q4 2007","4CCB3406486928201FE09AA","733.120000","2932.480000","1712.490000","1219.990000","-64.210000","-15.450000","18287.510000","18287.510000","51.500000","1.000000","0","0",".000000","268"
"082736023113565535A031F","1189088","2014-02-10 17:21:32.223000000","","36","Current","",".142430",".113900",".103900",".099890",".034900",".064990","6","A","8.000000","1","GA","Teacher","Employed","349","True","False","","2014-02-10 17:21:34","700","719","1983-05-01 00:00:00","8","6","23","5","578.000000","0",".000000","0",".000000","0","0","0","27904.000000",".910000","2349.000000","22.000000","1.000000",".000000",".270000","$50,000-74,999","True","4583.333333","3E503706084605961FA460C","","","","","","","","","0","","1","132344","10000","2014-02-19 00:00:00","Q1 2014","ECF237057132836432DCEF1","329.240000",".000000",".000000",".000000",".000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"082935799639007458EBFA9","787827","2013-05-23 09:31:31.077000000","","36","Current","",".192360",".155900",".145900",".138200",".052400",".085800","5","B","6.000000","2","IL","Doctor","Employed","20","True","False","","2013-05-23 09:36:47","740","759","1998-05-13 00:00:00","9","9","40","4","168.000000","2","5.000000","0",".000000","11","0","0","7658.000000",".340000","14342.000000","27.000000",".850000",".000000",".080000","$100,000+","True","31666.666667","0DA0368374080885437D515","","","","","","","","","0","","9","91425","35000","2013-06-03 00:00:00","Q2 2013","7CA73578742078145BAAF68","1223.420000","15010.780000","11569.440000","3441.340000","-220.750000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","88"
"08303600024767220646878","1097662","2014-01-11 08:11:06.060000000","","36","Current","",".115630",".087900",".077900",".075820",".022400",".053420","6","A","7.000000","1","TN","Engineer - Electrical","Employed","223","True","False","","2014-01-11 08:11:08","700","719","1990-05-02 00:00:00","12","12","67","9","757.000000","1","5.000000","0",".000000","0","0","0","29182.000000",".690000","12567.000000","58.000000",".960000","1.000000",".210000","$100,000+","True","11666.666667","B2B637067832214887F8E80","","","","","","","","","0","","1","131754","15000","2014-02-19 00:00:00","Q1 2014","5755370262265536595DEF3","475.530000",".000000",".000000",".000000",".000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"08313592195459979BADE99","972900","2013-10-12 10:52:46.687000000","","60","Current","",".319400",".292500",".282500",".256910",".147500",".109410","2","E","3.000000","1","OK","Social Worker","Employed","330","True","False","","2013-10-03 12:56:39","700","719","1986-04-24 00:00:00","13","13","49","13","360.000000","1","3.000000","0",".000000","3","0","0","10599.000000",".700000","3334.000000","42.000000",".930000","1.000000",".440000","$25,000-49,999","True","2500.000000","EDE33695810485836B4605B","","","","","","","","","0","","5","107320","4000","2013-10-21 00:00:00","Q4 2013","A42A3695481222796F158B8","127.580000","510.320000","120.460000","389.860000","-13.330000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","21"
"083235967773321272C26B9","1066466","2013-12-10 13:39:07.220000000","","36","Current","",".115630",".087900",".077900",".075820",".022400",".053420","6","A","8.000000","2","TX","Professional","Employed","27","True","False","","2013-12-10 13:39:10","700","719","1998-02-19 00:00:00","12","8","37","3","447.000000","3","10.000000","0",".000000","0","0","0","15000.000000","1.000000",".000000","35.000000","1.000000","1.000000",".250000","$100,000+","True","14166.666667","A4853704028916667E38E8F","2","29","28","1","0","27500.000000",".000000","","0","","2","127050","10000","2014-01-21 00:00:00","Q1 2014","2D153370889352746A5113F","317.020000","314.611800","242.370000","72.241800","-8.490000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"08BB35960689383354F3E10","1039841","2013-11-30 07:56:27.323000000","","36","Current","",".216480",".179500",".169500",".157670",".077400",".080270","4","C","7.000000","1","MO","Teacher","Employed","99","True","False","","2013-11-30 07:56:29","700","719","1989-04-28 00:00:00","16","15","31","13","2022.000000","3","3.000000","0",".000000","0","0","0","83769.000000",".750000","26481.000000","30.000000","1.000000",".000000",".500000","$50,000-74,999","True","5880.916667","2E7037007901235913A8DCC","","","","","","","","","0","","3","119562","15000","2013-12-06 00:00:00","Q4 2013","AB0136999328607797F855E","541.910000","1076.443300","631.240000","445.203300","-25.210000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"3C7035759111193830D688B","756656","2013-04-19 14:43:46.047000000","","36","Current","",".083250",".069900",".059900",".059000",".012400",".046600","7","AA","10.000000","1","MO","Engineer - Mechanical","Full-time","258","True","False","","2013-04-19 14:43:41","780","799","1998-12-01 00:00:00","10","10","30","5","148.000000","0","2.000000","0",".000000","0","0","0","6481.000000",".170000","31019.000000","30.000000","1.000000","1.000000",".180000","$75,000-99,999","True","7916.666667","69FE3680958425275E4097A","3","32","32","0","0","13500.000000","2934.390000","-37","0","","11","89383","11000","2013-04-29 00:00:00","Q2 2013","7DBE34836036392327684D4","339.600000","4248.000000","3726.230000","521.770000","-74.650000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","233"
"3C7A3594594597397BF5EC4","1031840","2013-11-24 21:04:12.040000000","","36","Current","",".198590",".162000",".152000",".142560",".064900",".077660","4","C","8.000000","15","NJ","Executive","Employed","163","True","False","","2013-11-24 21:04:15","720","739","1986-12-29 00:00:00","9","9","31","7","1460.000000","4","7.000000","0",".000000","0","0","0","89636.000000",".830000","17404.000000","31.000000","1.000000",".000000",".470000","$75,000-99,999","True","8083.333333","85223699482964802A9382F","1","1","0","1","0","10000.000000",".000000","","0","","3","119730","15000","2013-12-09 00:00:00","Q4 2013","B1833525613615723BF9F2A","528.840000","1051.022500","649.350000","401.672500","-25.210000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"3C7C34215514372444DE4AE","339214","2008-05-26 12:07:12.830000000","D","36","Completed","2011-05-29 00:00:00",".176770",".155000",".145000","","","","","","","7","NH","Sales - Retail","Part-time","5","False","False","","2008-05-26 11:59:45.487000000","620","639","2007-09-26 00:00:00","2","2","3","2","71.000000","1","3.000000","0",".000000","0","0","0","101.000000",".000000","300.000000","2.000000","1.000000","2.000000",".120000","$1-24,999","True","1333.333333","7058342133467194691B3EE","","","","","","","","","0","","70","31916","1000","2008-05-29 00:00:00","Q2 2008","9B353420996204822608393","34.910000","1257.290000","999.970000","257.320000","-16.610000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","16"
"3C873545184700684837D05","579231","2012-04-16 08:53:17.653000000","","36","Completed","2012-09-19 00:00:00",".213720",".176800",".166800",".163900",".056500",".107400","5","B","8.000000","18","AL","Professional","Employed","11","True","False","","2012-04-16 08:53:12","760","779","1989-07-09 00:00:00","12","11","31","9","948.000000","4","8.000000","0",".000000","1","0","0","13245.000000",".330000","12140.000000","30.000000",".900000",".000000",".140000","$100,000+","True","11250.000000","4E063647964731021F5822E","","","","","","","","","0","","23","64243","15000","2012-04-24 00:00:00","Q2 2012","8D1435436017120809D1E5F","539.880000","16030.160000","15000.000000","1030.160000","-58.270000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","229"
"3CA035926397373063D3C87","948385","2013-10-14 09:19:12.613000000","","60","Current","",".226010",".201500",".191500",".177160",".087400",".089760","4","C","7.000000","1","WA","Executive","Employed","140","False","False","","2013-10-14 09:19:12","680","699","1996-02-01 00:00:00","5","4","40","4","498.000000","2","3.000000","0",".000000","11","0","0","3713.000000",".120000","26287.000000","37.000000",".910000","1.000000",".200000","$100,000+","True","12500.000000","40813695927838677BDF0D6","","","","","","","","","0","","5","105966","15000","2013-10-17 00:00:00","Q4 2013","691636960428689124F89E2","398.660000","1586.359200","591.050000","995.309200","-49.800000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"3CAF3580096380178D5C95F","790025","2013-05-28 11:11:58.420000000","","60","Past Due (31-60 days)","",".242820",".217900",".207900",".193200",".079900",".113300","4","C","5.000000","1","NY","Professional","Employed","133","True","False","","2013-05-28 11:11:51","760","779","1996-11-01 00:00:00","9","9","21","5","408.000000","0","4.000000","0",".000000","0","0","0","16962.000000",".480000","18294.000000","19.000000",".940000",".000000",".420000","$50,000-74,999","True","4583.333333","48973684011186480EEC404","","","","","","","","","38","","10","91909","10000","2013-05-31 00:00:00","Q2 2013","B7173580793200176345157","275.000000","1904.030100","281.020000","1623.010100","-24.960000","-187.000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"3CBC3560760211190DE8262","651302","2012-10-08 20:03:28.463000000","","36","Current","",".287800",".249200",".239200",".219000",".112500",".106500","3","D","7.000000","2","FL","Nurse (RN)","Employed","256","True","False","","2012-10-08 20:03:27","660","679","1996-10-07 00:00:00","8","8","12","3","92.000000","0","6.000000","0",".000000","0","2","0","2675.000000",".880000","341.000000","10.000000",".750000","2.000000",".160000","$100,000+","True","8333.333333","901436641849297835E76F4","","","","","","","","","0","","17","76608","6500","2012-10-26 00:00:00","Q4 2012","4165348881422630267DF13","258.160000","4130.560000","2305.510000","1825.050000","-73.220000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","76"
